station_id,longitude,latitude,time,AtmosphericPressure,WindDirection,WindSpeed,Gust,WaveHeight,WavePeriod,MeanWaveDirection,Hmax,AirTemperature,DewPoint,SeaTemperature,RelativeHumidity,QC_Flag
,degrees_east,degrees_north,UTC,mb,degrees_true,kn,kn,m,s,degrees_true,m,degree_C,degree_C,degree_C,percent,
M1,-11.2,53.1266,2001-02-06T13:00:00Z,967.6,270.0,21.98,33.1,NaN,NaN,NaN,NaN,8.9,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-06T14:00:00Z,969.8,270.0,23.93,35.0,NaN,NaN,NaN,NaN,8.5,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-06T15:00:00Z,972.0,270.0,19.07,31.1,NaN,NaN,NaN,NaN,8.9,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-06T16:00:00Z,973.6,270.0,15.95,25.3,NaN,NaN,NaN,NaN,9.1,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-06T18:00:00Z,976.4,270.0,12.06,19.5,NaN,NaN,NaN,NaN,8.8,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-06T20:00:00Z,978.8,260.0,11.09,17.5,NaN,NaN,NaN,NaN,8.8,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-06T21:00:00Z,979.8,280.0,9.92,17.5,NaN,NaN,NaN,NaN,8.2,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-06T22:00:00Z,980.6,300.0,7.98,13.6,NaN,NaN,NaN,NaN,8.2,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-06T23:00:00Z,981.6,320.0,11.09,17.5,NaN,NaN,NaN,NaN,8.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-07T00:00:00Z,982.2,340.0,7.0,13.6,NaN,NaN,NaN,NaN,8.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-07T01:00:00Z,983.0,330.0,7.98,15.6,NaN,NaN,NaN,NaN,8.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-07T03:00:00Z,984.2,350.0,7.0,13.6,NaN,NaN,NaN,NaN,8.3,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-07T05:00:00Z,985.0,30.0,12.06,19.5,NaN,NaN,NaN,NaN,7.7,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-07T06:00:00Z,986.8,10.0,19.07,29.2,NaN,NaN,NaN,NaN,7.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-07T07:00:00Z,987.4,40.0,16.93,31.1,NaN,NaN,NaN,NaN,7.3,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-07T08:00:00Z,988.4,30.0,21.01,29.2,NaN,NaN,NaN,NaN,7.1,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-07T09:00:00Z,990.0,30.0,21.01,31.1,NaN,NaN,NaN,NaN,7.3,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-07T10:00:00Z,990.8,30.0,21.01,31.1,NaN,NaN,NaN,NaN,7.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-07T13:00:00Z,994.2,30.0,18.09,27.2,NaN,NaN,NaN,NaN,7.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-07T14:00:00Z,994.4,40.0,16.93,27.2,NaN,NaN,NaN,NaN,6.9,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-07T15:00:00Z,994.6,30.0,16.93,25.3,NaN,NaN,NaN,NaN,7.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-07T16:00:00Z,995.0,20.0,15.95,25.3,NaN,NaN,NaN,NaN,7.1,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-07T17:00:00Z,995.8,30.0,16.93,25.3,NaN,NaN,NaN,NaN,7.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-07T19:00:00Z,997.2,30.0,15.95,25.3,NaN,NaN,NaN,NaN,6.9,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-07T20:00:00Z,997.8,30.0,14.98,25.3,NaN,NaN,NaN,NaN,6.8,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-07T21:00:00Z,998.6,20.0,15.95,25.3,NaN,NaN,NaN,NaN,6.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-07T22:00:00Z,999.4,30.0,16.93,23.3,NaN,NaN,NaN,NaN,6.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-07T23:00:00Z,1000.0,40.0,15.95,25.3,NaN,NaN,NaN,NaN,6.5,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-08T00:00:00Z,1000.6,40.0,14.01,21.4,NaN,NaN,NaN,NaN,6.4,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T01:00:00Z,1001.2,30.0,14.01,19.5,NaN,NaN,NaN,NaN,6.2,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T02:00:00Z,1001.4,30.0,13.04,19.5,NaN,NaN,NaN,NaN,6.4,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T03:00:00Z,1002.2,40.0,12.06,17.5,NaN,NaN,NaN,NaN,6.4,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T05:00:00Z,1002.6,20.0,12.06,17.5,NaN,NaN,NaN,NaN,6.3,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T06:00:00Z,1003.4,20.0,7.98,13.6,NaN,NaN,NaN,NaN,6.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-08T07:00:00Z,1004.4,350.0,15.95,21.4,NaN,NaN,NaN,NaN,5.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-08T08:00:00Z,1005.0,350.0,6.03,19.5,NaN,NaN,NaN,NaN,5.8,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-08T09:00:00Z,1005.8,350.0,6.03,11.7,NaN,NaN,NaN,NaN,6.2,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-08T10:00:00Z,1006.4,340.0,6.03,11.7,NaN,NaN,NaN,NaN,6.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-08T11:00:00Z,1007.6,350.0,12.06,19.5,NaN,NaN,NaN,NaN,4.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-08T12:00:00Z,1008.2,NaN,NaN,15.6,NaN,NaN,NaN,NaN,6.2,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T13:00:00Z,1008.8,150.0,4.09,19.5,NaN,NaN,NaN,NaN,4.2,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T14:00:00Z,1009.0,240.0,5.06,7.8,NaN,NaN,NaN,NaN,5.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T15:00:00Z,1009.2,300.0,7.0,11.7,NaN,NaN,NaN,NaN,5.9,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T16:00:00Z,1009.6,250.0,8.95,11.7,NaN,NaN,NaN,NaN,5.5,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T17:00:00Z,1010.0,270.0,7.0,15.6,NaN,NaN,NaN,NaN,6.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T19:00:00Z,1011.8,350.0,7.0,15.6,NaN,NaN,NaN,NaN,6.1,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T20:00:00Z,1012.6,330.0,6.03,11.7,NaN,NaN,NaN,NaN,6.4,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T21:00:00Z,1013.2,290.0,7.0,13.6,NaN,NaN,NaN,NaN,6.8,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T22:00:00Z,1013.6,280.0,7.0,11.7,NaN,NaN,NaN,NaN,6.7,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-08T23:00:00Z,1014.2,260.0,4.09,9.7,NaN,NaN,NaN,NaN,6.4,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-09T00:00:00Z,1014.6,240.0,2.92,5.8,NaN,NaN,NaN,NaN,6.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-09T01:00:00Z,1014.6,200.0,2.92,5.8,NaN,NaN,NaN,NaN,6.9,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-09T11:00:00Z,1013.2,150.0,21.98,29.2,NaN,NaN,NaN,NaN,7.7,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-09T12:00:00Z,1013.2,160.0,23.93,33.1,NaN,NaN,NaN,NaN,7.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-09T13:00:00Z,1012.0,150.0,25.1,37.0,NaN,NaN,NaN,NaN,7.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-09T14:00:00Z,1010.4,150.0,28.99,38.9,NaN,NaN,NaN,NaN,7.9,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-09T15:00:00Z,1009.0,150.0,30.93,40.9,NaN,NaN,NaN,NaN,8.2,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-09T16:00:00Z,1006.4,150.0,31.91,42.8,NaN,NaN,NaN,NaN,8.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-09T17:00:00Z,1006.6,150.0,34.05,44.7,NaN,NaN,NaN,NaN,8.1,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-09T18:00:00Z,1004.4,150.0,35.02,50.6,NaN,NaN,NaN,NaN,7.9,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-09T19:00:00Z,1003.6,150.0,37.94,48.6,NaN,NaN,NaN,NaN,7.9,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-09T20:00:00Z,1003.8,160.0,38.91,50.6,NaN,NaN,NaN,NaN,7.9,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-09T21:00:00Z,1004.4,170.0,29.96,48.6,NaN,NaN,NaN,NaN,9.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-09T23:00:00Z,1005.4,190.0,13.04,23.3,NaN,NaN,NaN,NaN,10.2,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-10T00:00:00Z,1006.0,180.0,12.06,15.6,NaN,NaN,NaN,NaN,10.1,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-02-10T02:00:00Z,1006.0,180.0,13.04,19.5,NaN,NaN,NaN,NaN,10.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-10T03:00:00Z,1005.8,170.0,14.98,21.4,NaN,NaN,NaN,NaN,9.9,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-10T04:00:00Z,1004.4,170.0,12.06,19.5,NaN,NaN,NaN,NaN,10.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-10T05:00:00Z,1003.8,170.0,15.95,23.3,NaN,NaN,NaN,NaN,10.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-10T06:00:00Z,1002.8,180.0,20.04,27.2,NaN,NaN,NaN,NaN,10.2,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-10T07:00:00Z,1001.6,170.0,20.04,27.2,NaN,NaN,NaN,NaN,10.2,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-02-10T08:00:00Z,1000.4,180.0,21.98,31.1,NaN,NaN,NaN,NaN,10.4,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-10T10:00:00Z,1000.6,200.0,23.93,31.1,NaN,NaN,NaN,NaN,11.3,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-02-10T11:00:00Z,1001.6,220.0,22.96,35.0,NaN,NaN,NaN,NaN,11.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-10T12:00:00Z,1002.8,220.0,21.01,29.2,NaN,NaN,NaN,NaN,11.1,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-10T13:00:00Z,1003.8,220.0,21.01,29.2,NaN,NaN,NaN,NaN,11.1,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-10T14:00:00Z,1004.4,220.0,18.09,29.2,NaN,NaN,NaN,NaN,10.9,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-10T15:00:00Z,1004.6,210.0,20.04,27.2,NaN,NaN,NaN,NaN,10.9,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-10T16:00:00Z,1004.8,210.0,20.04,29.2,NaN,NaN,NaN,NaN,10.8,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-10T18:00:00Z,1005.4,210.0,20.04,27.2,NaN,NaN,NaN,NaN,10.8,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-10T20:00:00Z,1005.8,200.0,22.96,33.1,NaN,NaN,NaN,NaN,11.0,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-10T21:00:00Z,1005.8,220.0,21.01,35.0,NaN,NaN,NaN,NaN,10.8,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-10T22:00:00Z,1006.0,220.0,21.98,35.0,NaN,NaN,NaN,NaN,10.9,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-10T23:00:00Z,1007.0,230.0,23.93,33.1,NaN,NaN,NaN,NaN,9.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-11T00:00:00Z,1007.4,220.0,21.98,37.0,NaN,NaN,NaN,NaN,10.7,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-11T01:00:00Z,1008.4,230.0,21.98,31.1,NaN,NaN,NaN,NaN,11.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-11T02:00:00Z,1008.6,220.0,21.98,31.1,NaN,NaN,NaN,NaN,10.7,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-11T03:00:00Z,1009.4,220.0,18.09,31.1,NaN,NaN,NaN,NaN,10.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-11T05:00:00Z,1009.6,220.0,19.07,27.2,NaN,NaN,NaN,NaN,10.5,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-11T06:00:00Z,1009.6,210.0,20.04,29.2,NaN,NaN,NaN,NaN,10.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-11T07:00:00Z,1009.8,220.0,21.98,31.1,NaN,NaN,NaN,NaN,10.5,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-11T08:00:00Z,1010.0,210.0,22.96,31.1,NaN,NaN,NaN,NaN,10.5,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-11T09:00:00Z,1010.6,210.0,21.01,31.1,NaN,NaN,NaN,NaN,10.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-11T10:00:00Z,1011.2,220.0,21.98,31.1,NaN,NaN,NaN,NaN,10.7,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-11T11:00:00Z,1012.4,220.0,21.98,31.1,NaN,NaN,NaN,NaN,10.7,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-02-11T12:00:00Z,1013.6,240.0,20.04,31.1,NaN,NaN,NaN,NaN,10.4,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-02-11T13:00:00Z,1014.0,230.0,16.93,25.3,NaN,NaN,NaN,NaN,10.2,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-11T14:00:00Z,1014.2,230.0,18.09,27.2,NaN,NaN,NaN,NaN,10.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-11T15:00:00Z,1014.2,230.0,16.93,25.3,NaN,NaN,NaN,NaN,10.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-11T17:00:00Z,1014.8,240.0,14.98,21.4,NaN,NaN,NaN,NaN,10.0,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-11T18:00:00Z,1015.6,250.0,14.01,19.5,NaN,NaN,NaN,NaN,10.1,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-11T20:00:00Z,1016.6,240.0,8.95,19.5,NaN,NaN,NaN,NaN,9.8,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-11T21:00:00Z,1016.6,250.0,7.98,15.6,NaN,NaN,NaN,NaN,9.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-11T23:00:00Z,1017.8,270.0,7.0,13.6,NaN,NaN,NaN,NaN,9.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-12T02:00:00Z,1019.2,310.0,8.95,13.6,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-12T04:00:00Z,1020.4,310.0,14.01,19.5,NaN,NaN,NaN,NaN,9.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-12T06:00:00Z,NaN,320.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-12T07:00:00Z,1023.4,310.0,9.92,21.4,NaN,NaN,NaN,NaN,9.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-12T08:00:00Z,1025.0,320.0,11.09,17.5,NaN,NaN,NaN,NaN,9.5,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-12T09:00:00Z,1026.4,310.0,11.09,15.6,NaN,NaN,NaN,NaN,9.5,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-12T10:00:00Z,1027.6,310.0,7.98,15.6,NaN,NaN,NaN,NaN,9.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-12T11:00:00Z,1028.6,300.0,6.03,11.7,NaN,NaN,NaN,NaN,9.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-12T12:00:00Z,1029.8,290.0,6.03,9.7,NaN,NaN,NaN,NaN,9.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-12T13:00:00Z,1030.6,270.0,8.95,15.6,NaN,NaN,NaN,NaN,9.7,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-12T15:00:00Z,1031.6,260.0,7.98,13.6,NaN,NaN,NaN,NaN,9.9,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-12T16:00:00Z,1032.2,250.0,7.0,11.7,NaN,NaN,NaN,NaN,9.8,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-12T19:00:00Z,1033.8,210.0,7.0,9.7,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-12T20:00:00Z,1033.6,210.0,7.98,11.7,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-12T21:00:00Z,1034.2,210.0,8.95,11.7,NaN,NaN,NaN,NaN,9.5,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-12T23:00:00Z,1034.8,200.0,12.06,15.6,NaN,NaN,NaN,NaN,9.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-13T01:00:00Z,1035.4,190.0,13.04,17.5,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T02:00:00Z,1034.8,200.0,13.04,17.5,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T03:00:00Z,1034.4,200.0,13.04,19.5,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T04:00:00Z,1034.2,200.0,15.95,21.4,NaN,NaN,NaN,NaN,9.5,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T05:00:00Z,1033.8,200.0,18.09,23.3,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T06:00:00Z,1033.8,200.0,16.93,23.3,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T07:00:00Z,1033.6,200.0,16.93,23.3,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T08:00:00Z,1033.6,200.0,18.09,25.3,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T09:00:00Z,1033.6,180.0,16.93,23.3,NaN,NaN,NaN,NaN,9.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-13T10:00:00Z,1033.2,190.0,18.09,23.3,NaN,NaN,NaN,NaN,9.3,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T11:00:00Z,1033.2,180.0,19.07,25.3,NaN,NaN,NaN,NaN,9.3,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T12:00:00Z,1033.4,180.0,19.07,25.3,NaN,NaN,NaN,NaN,9.5,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T13:00:00Z,1032.8,180.0,19.07,27.2,NaN,NaN,NaN,NaN,9.5,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-13T14:00:00Z,1032.6,180.0,20.04,27.2,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T15:00:00Z,1032.0,180.0,20.04,27.2,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T16:00:00Z,1031.2,180.0,19.07,29.2,NaN,NaN,NaN,NaN,9.5,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T17:00:00Z,1031.2,170.0,20.04,27.2,NaN,NaN,NaN,NaN,9.3,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T18:00:00Z,1030.6,180.0,20.04,29.2,NaN,NaN,NaN,NaN,9.5,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T19:00:00Z,1030.6,180.0,19.07,29.2,NaN,NaN,NaN,NaN,9.2,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T21:00:00Z,1030.2,180.0,21.01,31.1,NaN,NaN,NaN,NaN,9.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-13T22:00:00Z,1030.2,180.0,21.98,29.2,NaN,NaN,NaN,NaN,9.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-13T23:00:00Z,1029.8,190.0,20.04,31.1,NaN,NaN,NaN,NaN,9.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-14T00:00:00Z,1029.6,180.0,21.98,29.2,NaN,NaN,NaN,NaN,9.4,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-14T01:00:00Z,1028.8,180.0,21.01,31.1,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-14T02:00:00Z,1028.6,170.0,21.98,29.2,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-14T03:00:00Z,1028.0,170.0,23.93,33.1,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-14T04:00:00Z,1027.0,170.0,25.1,35.0,NaN,NaN,NaN,NaN,9.4,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-14T05:00:00Z,1026.8,180.0,25.1,35.0,NaN,NaN,NaN,NaN,9.3,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-14T06:00:00Z,1027.4,180.0,23.93,NaN,NaN,NaN,NaN,NaN,9.4,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-14T08:00:00Z,1026.4,180.0,22.96,33.1,NaN,NaN,NaN,NaN,9.5,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-14T09:00:00Z,1026.6,180.0,21.01,33.1,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-14T10:00:00Z,1026.6,180.0,21.98,31.1,NaN,NaN,NaN,NaN,9.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-14T11:00:00Z,1026.4,180.0,21.01,31.1,NaN,NaN,NaN,NaN,9.7,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-14T12:00:00Z,1026.4,180.0,20.04,31.1,NaN,NaN,NaN,NaN,9.8,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-02-14T13:00:00Z,1026.4,190.0,19.07,29.2,NaN,NaN,NaN,NaN,9.9,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-14T14:00:00Z,1026.0,180.0,20.04,27.2,NaN,NaN,NaN,NaN,10.0,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-14T15:00:00Z,1025.4,180.0,20.04,29.2,NaN,NaN,NaN,NaN,10.0,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-14T16:00:00Z,1025.0,180.0,20.04,29.2,NaN,NaN,NaN,NaN,10.0,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-14T17:00:00Z,1025.4,180.0,19.07,29.2,NaN,NaN,NaN,NaN,10.0,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-14T19:00:00Z,1025.6,190.0,20.04,29.2,NaN,NaN,NaN,NaN,10.0,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-02-14T20:00:00Z,1025.6,190.0,20.04,25.3,NaN,NaN,NaN,NaN,10.0,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-02-14T21:00:00Z,1026.0,200.0,15.95,25.3,NaN,NaN,NaN,NaN,9.7,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-02-14T23:00:00Z,1027.0,270.0,7.0,13.6,NaN,NaN,NaN,NaN,9.0,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-02-15T02:00:00Z,1028.6,280.0,6.03,11.7,NaN,NaN,NaN,NaN,9.6,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-02-15T03:00:00Z,1029.0,240.0,4.09,7.8,NaN,NaN,NaN,NaN,9.6,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-02-15T04:00:00Z,1029.4,240.0,5.06,11.7,NaN,NaN,NaN,NaN,9.6,NaN,9.4,NaN,1.0
M1,-11.2,53.1266,2001-02-15T05:00:00Z,1029.6,230.0,7.98,13.6,NaN,NaN,NaN,NaN,9.0,NaN,9.4,NaN,1.0
M1,-11.2,53.1266,2001-02-15T07:00:00Z,1031.0,270.0,8.95,11.7,NaN,NaN,NaN,NaN,9.7,NaN,9.4,NaN,1.0
M1,-11.2,53.1266,2001-02-15T08:00:00Z,1031.6,280.0,11.09,15.6,NaN,NaN,NaN,NaN,9.6,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-02-15T10:00:00Z,1032.6,270.0,9.92,17.5,NaN,NaN,NaN,NaN,9.4,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-02-15T11:00:00Z,1033.2,260.0,6.03,13.6,NaN,NaN,NaN,NaN,9.3,NaN,9.3,NaN,1.0
